Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
132.81240105628967	57	196.0	7.6811457	200.0	179.0	196.0	7.681145747868608	1176	62873
134.66724705696106	58	192.66667	10.3709	200.0	178.0	192.66666666666666	10.370899457402697	1156	64029
136.38826179504395	59	191.0	20.12461	200.0	146.0	191.0	20.12461179749811	1146	65175
138.16015434265137	60	200.0	0.0	200.0	200.0	200.0	0.0	1200	66375
139.98729491233826	61	200.0	0.0	200.0	200.0	200.0	0.0	1200	67575
141.86601781845093	62	200.0	0.0	200.0	200.0	200.0	0.0	1200	68775
143.65324330329895	63	191.83333	18.261223	200.0	151.0	191.83333333333334	18.261221816248284	1151	69926
145.37467861175537	64	196.83333	4.705198	200.0	188.0	196.83333333333334	4.705198071164368	1181	71107
146.92479491233826	65	185.16667	21.074602	200.0	152.0	185.16666666666666	21.074602935497715	1111	72218
148.3317472934723	66	169.83333	26.340189	200.0	126.0	169.83333333333334	26.34018898101446	1019	73237
150.13859105110168	67	138.0	23.355942	169.0	100.0	138.0	23.355941428253324	1104	74341
151.95187067985535	68	123.888885	14.145627	144.0	99.0	123.88888888888889	14.145627078079599	1115	75456
153.67669010162354	69	113.888885	9.468596	134.0	99.0	113.88888888888889	9.468596569062088	1025	76481
155.3641276359558	70	80.84615	24.254568	112.0	46.0	80.84615384615384	24.25456706825828	1051	77532
157.14356875419617	71	77.38461	26.905928	132.0	46.0	77.38461538461539	26.905928604730228	1006	78538
158.8802387714386	72	78.84615	29.643642	113.0	37.0	78.84615384615384	29.643642862006306	1025	79563
160.58259773254395	73	60.882355	24.816698	117.0	27.0	60.88235294117647	24.816698251595167	1035	80598
164.64349460601807	74	79.46154	28.048353	118.0	45.0	79.46153846153847	28.048352164995322	1033	81631
167.01735663414001	75	73.64286	29.76481	121.0	41.0	73.64285714285714	29.764809382070975	1031	82662
168.84695315361023	76	100.545456	22.512072	116.0	32.0	100.54545454545455	22.5120720598916	1106	83768
170.24658608436584	77	112.888885	8.385761	134.0	102.0	112.88888888888889	8.385761006272537	1016	84784
172.17437291145325	78	104.0	26.532999	136.0	48.0	104.0	26.5329983228432	1040	85824
173.7574315071106	79	120.44444	9.96785	143.0	111.0	120.44444444444444	9.96784955200258	1084	86908
175.3514473438263	80	124.55556	11.046479	141.0	107.0	124.55555555555556	11.04647868589917	1121	88029
177.15937757492065	81	144.42857	10.701897	161.0	132.0	144.42857142857142	10.701897600187452	1011	89040
180.53840351104736	82	169.85715	22.793661	200.0	133.0	169.85714285714286	22.793661847280337	1189	90229
183.61702919006348	83	193.5	5.057997	200.0	184.0	193.5	5.057996968497839	1161	91390
186.91075944900513	84	200.0	0.0	200.0	200.0	200.0	0.0	1200	92590
189.9527370929718	85	193.5	14.534442	200.0	161.0	193.5	14.534441853748634	1161	93751
192.77961039543152	86	181.33333	41.739937	200.0	88.0	181.33333333333334	41.73993557999608	1088	94839
195.74335932731628	87	200.0	0.0	200.0	200.0	200.0	0.0	1200	96039
198.2186450958252	88	168.14285	48.821625	200.0	90.0	168.14285714285714	48.8216245162752	1177	97216
200.13753700256348	89	190.66667	20.869968	200.0	144.0	190.66666666666666	20.86996778999804	1144	98360
202.16245770454407	90	182.66667	38.75851	200.0	96.0	182.66666666666666	38.75851160999636	1096	99456
204.04756665229797	91	192.5	16.77051	200.0	155.0	192.5	16.77050983124842	1155	100611
206.04068660736084	92	200.0	0.0	200.0	200.0	200.0	0.0	1200	101811
208.02716374397278	93	200.0	0.0	200.0	200.0	200.0	0.0	1200	103011
209.95225286483765	94	200.0	0.0	200.0	200.0	200.0	0.0	1200	104211
211.87740087509155	95	200.0	0.0	200.0	200.0	200.0	0.0	1200	105411
213.7476351261139	96	200.0	0.0	200.0	200.0	200.0	0.0	1200	106611
215.62412214279175	97	200.0	0.0	200.0	200.0	200.0	0.0	1200	107811
217.57746171951294	98	200.0	0.0	200.0	200.0	200.0	0.0	1200	109011
219.56885480880737	99	200.0	0.0	200.0	200.0	200.0	0.0	1200	110211
