Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
74.10012102127075	59	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	37780
75.97355842590332	60	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	38780
77.9531352519989	61	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	39780
79.00765633583069	62	251.0	15.0	266.0	236.0	251.0	15.0	502	40282
80.1286108493805	63	106.2	6.1122823	118.0	101.0	106.2	6.112282715974449	531	40813
80.9814178943634	64	81.666664	4.818944	91.0	77.0	81.66666666666667	4.818944098266987	490	41303
81.79133152961731	65	71.14286	26.30279	85.0	7.0	71.14285714285714	26.302789485031386	498	41801
82.66520285606384	66	101.2	11.016352	118.0	85.0	101.2	11.01635148313633	506	42307
83.67753863334656	67	139.5	12.338963	158.0	126.0	139.5	12.338962679253067	558	42865
85.30979204177856	68	380.5	42.5	423.0	338.0	380.5	42.5	761	43626
87.11503410339355	69	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	44626
88.874915599823	70	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	45626
90.6663818359375	71	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	46626
92.4590904712677	72	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	47626
94.26393175125122	73	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	48626
96.04724073410034	74	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	49626
97.81513619422913	75	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	50626
99.5607922077179	76	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	51626
101.31240749359131	77	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	52626
103.03356266021729	78	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	53626
104.78352117538452	79	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	54626
106.51865768432617	80	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	55626
109.16528964042664	81	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	56626
111.42390608787537	82	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	57626
113.41226887702942	83	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	58626
115.29539823532104	84	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	59626
117.4023745059967	85	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	60626
119.41203904151917	86	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	61626
121.79569911956787	87	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	62626
124.24453091621399	88	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	63626
126.63641810417175	89	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	64626
128.0132188796997	90	597.0	0.0	597.0	597.0	597.0	0.0	597	65223
128.89921760559082	91	7.6949153	0.7422877	9.0	6.0	7.694915254237288	0.7422877437443455	454	65677
130.15122365951538	92	38.846153	27.267467	105.0	9.0	38.84615384615385	27.267467665689242	505	66182
131.4762783050537	93	131.8	95.03347	309.0	55.0	131.8	95.03346778898474	659	66841
132.55942511558533	94	6.647059	0.7021962	9.0	5.0	6.647058823529412	0.7021962580184307	452	67293
133.68667006492615	95	15.558824	22.779236	96.0	6.0	15.558823529411764	22.779236128894155	529	67822
135.87451148033142	96	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	68822
137.77863073349	97	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	69822
138.70364570617676	98	505.0	0.0	505.0	505.0	505.0	0.0	505	70327
140.43370151519775	99	1000.0	0.0	1000.0	1000.0	1000.0	0.0	1000	71327
